id,userid,trackingqualificationid,trackingunitid,award,comments,dateupdated,userdefinedvalue,shortvalue,setbyuserid,updatedbyuserid,dateset
37798,35496,404,476,Merit,,,,,,,
48941,23477,176,195,Distinction,,,,,,,
88837,46357,156,409,,,,,,,,
37774,21289,404,476,Merit,,,,,,,
49067,23523,176,195,Merit,,,,,,,
100076,47161,409,155,,,,,,,,
37758,21235,404,476,Distinction,,,,,,,
37766,21226,404,476,Pass,,,,,,,
37743,14795,404,476,Pass,,,,,,,
37791,35188,404,476,Distinction,,,,,,,
37799,22032,404,476,Pass,,,,,,,
37751,21283,404,476,Merit,,,,,,,
37482,34329,22,413,,,,,,,,
37481,32971,22,413,,,,,,,,
37480,34285,22,413,Distinction,,,,,,,
37479,34326,22,413,Distinction,,,,,,,
37478,23152,22,413,,,,,,,,
37477,34297,22,413,,,,,,,,
37382,32971,22,369,,,,,,,,
37381,34285,22,369,Merit,,,,,,,
37380,34326,22,369,,,,,,,,
37265,35955,22,353,Distinction,,,,,,,
37264,31166,22,353,,,,,,,,
37263,34299,22,353,Distinction,,,,,,,
37261,34289,22,353,Pass,,,,,,,
37260,34345,22,353,,,,,,,,
37259,34261,22,353,Merit,,,,,,,
37384,34346,22,369,Pass,,,,,,,
37383,34329,22,369,,,,,,,,
37269,36484,22,353,Distinction,,,,,,,
37302,36484,22,28,Pass,,,,,,,
37301,34923,22,28,,,,,,,,
37300,36117,22,28,,,,,,,,
37299,35956,22,28,Distinction,,,,,,,
37298,35955,22,28,Distinction,,,,,,,
37297,31166,22,28,,,,,,,,
37296,34299,22,28,Distinction,,,,,,,
48910,23427,176,507,Merit,,,,,,,
37271,18275,22,353,,,,,,,,
37272,19580,22,353,,,,,,,,
37292,34261,22,28,Distinction,,,,,,,
37291,34366,22,28,Pass,,,,,,,
94721,25981,437,670,Pass,,,,,,,
37289,34287,22,28,Distinction,,,,,,,
37288,34259,22,28,Distinction,,,,,,,
108218,42883,505,95,Distinction,,,,,,,
37286,34284,22,28,,,,,,,,
37475,37409,22,413,Pass,,,,,,,
37474,21424,22,413,,,,,,,,
37473,34253,22,413,,,,,,,,
37472,34288,22,413,Distinction,,,,,,,
37471,18276,22,349,,,,,,,,
37470,19580,22,349,,,,,,,,
37469,18275,22,349,,,,,,,,
48913,23427,176,334,Merit,,,,,,,
37467,36484,22,349,Merit,,,,,,,
37466,34923,22,349,,,,,,,,
37373,34288,22,369,,,,,,,,
37372,18276,22,127,,,,,,,,
37371,19580,22,127,,,,,,,,
37235,34923,22,583,,,,,,,,
37234,36117,22,583,Distinction,,,,,,,
37233,35956,22,583,Pass,,,,,,,
37232,35955,22,583,Pass,,,,,,,
37231,31166,22,583,,,,,,,,
37230,34299,22,583,Distinction,,,,,,,
37370,18275,22,127,,,,,,,,
48914,23427,176,335,Distinction,,,,,,,
37368,36484,22,127,Pass,,,,,,,
37225,34366,22,583,Pass,,,,,,,
94715,35726,437,710,Pass,,,,,,,
37223,34287,22,583,Pass,,,,,,,
37222,34259,22,583,Distinction,,,,,,,
108204,21964,505,255,Distinction,,,,,,,
37220,34284,22,583,,,,,,,,
37219,34346,22,583,,,,,,,,
33949,32987,57,250,Pass,,,,,,,
23074,21457,56,250,Distinction,,,,,,,
106899,46443,531,311,Merit,,,,,,,
23078,22042,406,250,Pass,,,,,,,
115249,35990,90,583,,,,,,,,
83380,47512,505,251,Merit,,,,,,,
56801,34678,119,222,Merit,,,,,,,
23083,23508,56,250,Distinction,,,,,,,
23085,24438,56,250,Merit,,,,,,,
92617,42564,546,918,,,,,,,,
23087,33467,56,250,Merit,,,,,,,
23088,34260,406,250,Pass,,,,,,,
23089,34521,406,250,Pass,,,,,,,
23090,34676,56,250,Merit,,,,,,,
92532,33416,557,930,,,,,,,,
23095,35871,406,250,Pass,,,,,,,
23096,35872,406,250,Pass,,,,,,,
23098,35874,406,250,Pass,,,,,,,
23099,35875,56,250,Distinction,,,,,,,
23100,35876,56,250,Merit,,,,,,,
23102,35957,56,250,Merit,,,,,,,
37892,23332,40,496,Distinction,,,,,,,
23104,36087,56,250,Pass,,,,,,,
105419,42356,550,14,Distinction,,,,,,,
23106,36089,56,250,Merit,,,,,,,
93386,26197,601,984,Pass,,1372241941,,,,,
23108,36758,406,250,Pass,,,,,,,
43607,23151,40,486,Pass,,,,,,,
33946,21861,57,253,Pass,,,,,,,
23111,21457,56,254,Distinction,,,,,,,
106903,46442,531,153,Pass,,,,,,,
23115,22042,406,254,Merit,,,,,,,
115245,34305,90,583,,,,,,,,
23120,23508,56,254,Distinction,,,,,,,
23122,24438,56,254,Pass,,,,,,,
92613,42564,546,870,,,,,,,,
23124,33467,56,254,Distinction,,,,,,,
23125,34260,406,254,Pass,,,,,,,
23126,34521,406,254,Distinction,,,,,,,
23127,34676,56,254,Distinction,,,,,,,
92528,33416,557,124,,,,,,,,
36762,24992,116,209,,,,,,,,
23132,35871,406,254,Merit,,,,,,,
23133,35872,406,254,Pass,,,,,,,
23135,35874,406,254,Pass,,,,,,,
23136,35875,56,254,Merit,,,,,,,
23137,35876,56,254,Merit,,,,,,,
23139,35957,56,254,Distinction,,,,,,,
37895,23302,40,496,,,,,,,,
23141,36087,56,254,Pass,,,,,,,
105415,42957,550,14,,,,,,,,
23143,36089,56,254,Merit,,,,,,,
93402,21244,168,615,,,,,,,,
23145,36758,406,254,Merit,,,,,,,
43604,34457,40,486,Distinction,,,,,,,
33947,21861,57,255,Pass,,,,,,,
23148,21457,56,252,Distinction,,,,,,,
108789,23291,573,116,,,,,,,,
23152,22042,406,252,Pass,,,,,,,
115247,34274,90,583,,,,,,,,
83382,47512,505,253,Pass,,,,,,,
56816,34980,119,219,Merit,,,,,,,
23157,23508,56,252,Distinction,,,,,,,
23159,24438,56,252,Pass,,,,,,,
92615,42564,546,872,,,,,,,,
23161,33467,56,252,Distinction,,,,,,,
23162,34260,406,252,Distinction,,,,,,,
23163,34521,406,252,Distinction,,,,,,,
23164,34676,56,252,Distinction,,,,,,,
92530,33416,557,127,,,,,,,,
104554,41935,577,498,Pass,,,,,,,
23169,35871,406,252,Merit,,,,,,,
23170,35872,406,252,Pass,,,,,,,
23172,35874,406,252,Pass,,,,,,,
23173,35875,56,252,Distinction,,,,,,,
23174,35876,56,252,Distinction,,,,,,,
23176,35957,56,252,Distinction,,,,,,,
37893,23159,40,496,,,,,,,,
23178,36087,56,252,Merit,,,,,,,
105417,42476,550,14,,,,,,,,
23180,36089,56,252,Distinction,,,,,,,
97139,33363,168,928,,,,,,,,
23182,36758,406,252,Merit,,,,,,,
83184,24753,168,934,,,,,,,,
83183,23532,168,934,,,,,,,,
111286,47761,451,321,,,,,,,,
29922,36023,406,251,,,,,,,,
83181,21376,168,934,,,,,,,,
29906,22170,406,254,,,,,,,,
83186,21266,168,934,,,,,,,,
33934,24588,57,253,Pass,,,,,,,
29924,36023,406,254,,,,,,,,
29905,22170,406,252,,,,,,,,
33933,24588,57,252,Pass,,,,,,,
77405,35500,559,310,Pass,,1348581569,,,,,
29913,35622,406,255,,,,,,,,
33936,24588,57,258,Pass,,,,,,,
36760,24992,116,207,,,,,,,,
29912,35622,406,254,,,,,,,,
33935,24588,57,255,Pass,,,,,,,
83180,23876,168,934,,,,,,,,
29909,35622,406,250,,,,,,,,
29903,22170,406,250,,,,,,,,
29907,22170,406,255,,,,,,,,
29921,36023,406,250,,,,,,,,
29904,22170,406,251,,,,,,,,
29910,35622,406,251,,,,,,,,
29923,36023,406,252,,,,,,,,
77372,12391,559,153,Pass,,1348581538,,,,,
29925,36023,406,255,,,,,,,,
29911,35622,406,252,,,,,,,,
53973,34303,91,86,Pass,,,,,,,
37897,23253,40,496,,,,,,,,
83815,13054,540,898,Pass,,1370510466,,,,,
107589,42661,599,341,,,,,,,,
107587,42661,599,338,,,,,,,,
107588,42661,599,340,,,,,,,,
56819,34980,119,222,Merit,,,,,,,
107781,21382,476,533,Pass,,,,,,,
107782,21382,476,534,Pass,,,,,,,
107783,21382,476,535,Pass,,,,,,,
107784,21382,476,536,Pass,,,,,,,
107785,21382,476,537,Distinction,,,,,,,
107786,21382,476,538,Pass,,,,,,,
110103,36838,134,154,Pass,,1370263142,,,,,
112041,45517,631,1025,,,,,,,,
92527,33416,557,122,,,,,,,,
111285,47761,451,320,,,,,,,,
111284,47761,451,319,,,,,,,,
111288,47761,451,721,,,,,,,,
83622,42737,505,253,,,,,,,,
52023,24290,402,680,,,,,,,,
90530,22858,551,12,Merit,,,,,,,
107978,36821,397,1119,,,,,,,,
107979,21120,397,1119,,,,,,,,
107980,36822,397,1119,,,,,,,,
83521,43043,505,252,Distinction,,,,,,,
83522,43043,505,253,Pass,,,,,,,
61052,25045,116,769,,,,,,,,
36692,35862,116,199,Distinction,,1355094465,,,,,
36690,25051,116,217,,,,,,,,
36688,25051,116,215,,,,,,,,
56814,34678,119,706,Distinction,,,,,,,
56764,35042,119,221,,,,,,,,
49161,36428,176,196,Merit,,,,,,,
105802,36142,550,25,Pass,,,,,,,
91817,46208,28,163,Distinction,,,,,,,
91814,46208,28,160,Merit,,,,,,,
91815,46208,28,161,Distinction,,,,,,,
91803,41911,28,74,Distinction,,,,,,,
56798,34678,119,219,Merit,,,,,,,
37884,23151,40,496,Merit,,,,,,,
89135,48051,156,399,,,,,,,,
37839,36808,12,378,,,,,,,,
89088,23798,156,718,,,,,,,,
35093,34300,415,572,Pass,,,,,,,
95767,16369,116,200,Pass,,1355089687,,,,,
89267,34881,156,399,,,,,,,,
89083,23798,156,514,,,,,,,,
89084,23798,156,516,,,,,,,,
89085,23798,156,624,,,,,,,,
89086,23798,156,631,,,,,,,,
89087,23798,156,633,,,,,,,,
61050,25034,116,769,,,,,,,,
90595,42503,551,17,Pass,,,,,,,
49404,36309,176,336,Merit,,1371736493,,,,,
36730,25057,116,217,,,,,,,,
36728,25057,116,215,,,,,,,,
37903,23175,40,496,Merit,,,,,,,
37902,23250,40,496,Distinction,,,,,,,
37901,23329,40,496,,,,,,,,
51984,18048,402,678,Merit,,,,,,,
36766,24992,116,213,,,,,,,,
37898,25211,40,496,Pass,,,,,,,
36767,24992,116,214,,,,,,,,
36765,24992,116,212,,,,,,,,
36763,24992,116,210,,,,,,,,
36764,24992,116,211,,,,,,,,
113416,48302,409,845,,,,,,,,
78668,42269,166,463,,,,,,,,
78655,42509,166,674,,,,,,,,
78641,42509,166,15,,,,,,,,
36721,25057,116,208,,,,,,,,
36722,25057,116,209,,,,,,,,
36720,25057,116,207,,,,,,,,
104553,41935,577,494,Pass,,,,,,,
36719,25057,116,206,,,,,,,,
56756,34814,119,702,Pass,,,,,,,
37907,25251,40,496,Pass,,,,,,,
37906,27786,40,496,,,,,,,,
108161,23241,505,252,Pass,,,,,,,
61049,25239,116,769,,,,,,,,
37904,24725,40,496,,,,,,,,
36770,24992,116,217,,,,,,,,
36768,24992,116,215,,,,,,,,
78599,35883,166,11,,,,,,,,
78583,26896,166,14,,,,,,,,
37816,14864,404,476,Pass,,,,,,,
89791,34336,423,961,,,,,,,,
37815,14909,404,476,Pass,,,,,,,
61054,24834,116,769,,,,,,,,
35075,34300,415,569,Pass,,,,,,,
89211,43163,156,409,,,,,,,,
89212,43163,156,410,,,,,,,,
35102,34300,415,573,Pass,,,,,,,
89133,48051,156,397,,,,,,,,
89134,48051,156,398,,,,,,,,
37933,23302,40,491,Merit,,,,,,,
37931,23159,40,491,,,,,,,,
37930,23332,40,491,Distinction,,,,,,,
52064,18048,402,682,Distinction,,,,,,,
49294,36790,176,334,Merit,,,,,,,
37928,23210,40,491,Pass,,,,,,,
36792,24730,116,199,,,,,,,,
49295,36790,176,335,Pass,,,,,,,
49297,36790,176,510,Pass,,1359723360,,,,,
49296,36790,176,336,Merit,,,,,,,
37939,23329,40,491,Pass,,,,,,,
51982,21893,402,678,Distinction,,,,,,,
37936,25211,40,491,Pass,,,,,,,
37935,23253,40,491,Merit,,,,,,,
36796,24730,116,203,,,,,,,,
52021,35474,402,680,Merit,,,,,,,
36797,24730,116,204,,,,,,,,
36795,24730,116,202,,,,,,,,
36793,24730,116,200,,,,,,,,
36794,24730,116,201,,,,,,,,
83524,43043,505,255,Merit,,,,,,,
83525,43043,505,258,Pass,,,,,,,
98508,36097,505,346,Pass,,,,,,,
36696,35862,116,203,Merit,,,,,,,
107988,25018,397,1120,,,,,,,,
36697,35862,116,204,Merit,,1355094482,,,,,
36695,35862,116,202,Distinction,,1355094475,,,,,
36693,35862,116,200,Merit,,1355094468,,,,,
36694,35862,116,201,Merit,,1355094471,,,,,
56769,35042,119,697,,,,,,,,
49166,36428,176,508,Pass,,,,,,,
56762,35042,119,219,,,,,,,,
105815,25104,119,1105,Merit,,,,,,,
36806,24730,116,213,,,,,,,,
104843,28607,466,613,Pass,,,,,,,
36807,24730,116,214,,,,,,,,
36805,24730,116,212,Pass,,,,,,,
36803,24730,116,210,,,,,,,,
36804,24730,116,211,,,,,,,,
87328,42644,546,912,,,,,,,,
37807,14719,404,476,Merit,,,,,,,
113479,47776,409,230,,,,,,,,
37805,32907,404,476,Merit,,,,,,,
37804,22176,404,476,Pass,,,,,,,
36706,35862,116,213,Distinction,,,,,,,
37803,33295,404,476,Merit,,,,,,,
36707,35862,116,214,Merit,,1363285327,,,,,
36705,35862,116,212,Merit,,,,,,,
36703,35862,116,210,Merit,,1355094535,,,,,
36704,35862,116,211,Merit,,1367963002,,,,,
83518,43043,505,95,Merit,,,,,,,
83519,43043,505,250,Pass,,,,,,,
83520,43043,505,251,Merit,,,,,,,
36701,35862,116,208,Distinction,,1355094519,,,,,
83523,43043,505,254,Merit,,,,,,,
36702,35862,116,209,Pass,,,,,,,
36700,35862,116,207,Distinction,,1355094505,,,,,
104552,41935,577,493,Merit,,,,,,,
36699,35862,116,206,Pass,,1355094487,,,,,
107990,36821,397,1120,,,,,,,,
107989,36329,397,1120,Pass,,1372164213,,,,,
83548,47251,505,95,Distinction,,,,,,,
83549,47251,505,250,Distinction,,,,,,,
36686,25051,116,213,,,,,,,,
83550,47251,505,251,Distinction,,,,,,,
36687,25051,116,214,,,,,,,,
36685,25051,116,212,,,,,,,,
36683,25051,116,210,,,,,,,,
36684,25051,116,211,,,,,,,,
112768,35769,409,528,,,,,,,,
37890,23210,40,496,,,,,,,,
37889,24911,40,496,Distinction,,,,,,,
50402,33162,424,115,,,,,,,,
37887,25355,40,496,Merit,,,,,,,
36756,24992,116,203,,,,,,,,
50382,35335,424,115,Distinction,,1370352168,,,,,
36757,24992,116,204,,,,,,,,
36755,24992,116,202,,,,,,,,
36753,24992,116,200,,,,,,,,
36754,24992,116,201,,,,,,,,
37945,25251,40,491,Pass,,,,,,,
37944,27786,40,491,Distinction,,,,,,,
37942,24725,40,491,Pass,,,,,,,
37941,23175,40,491,Pass,,,,,,,
36801,24730,116,208,,,,,,,,
37940,23250,40,491,Distinction,,,,,,,
36802,24730,116,209,,,,,,,,
36800,24730,116,207,,,,,,,,
104555,41935,577,643,Pass,,,,,,,
36799,24730,116,206,,,,,,,,
83551,47251,505,252,Distinction,,,,,,,
34864,34202,63,560,,,,,,,,
36681,25051,116,208,,,,,,,,
34863,34202,63,559,Pass,,,,,,,
36682,25051,116,209,,,,,,,,
36680,25051,116,207,,,,,,,,
104528,42002,577,643,Pass,,,,,,,
36679,25051,116,206,,,,,,,,
49946,35741,56,263,Distinction,,,,,,,
37812,24166,404,476,Merit,,,,,,,
88387,23283,156,410,,,,,,,,
49848,23538,106,180,Pass,,,,,,,
61051,25008,116,769,,,,,,,,
104354,41768,593,1093,Distinction,,,,,,,
36712,25057,116,199,,,,,,,,
36710,35862,116,217,Distinction,,,,,,,
36708,35862,116,215,Merit,"This is a really detailed and impressive piece of work Courtney, well done.

Your use of language for technical and contextual ideas and aspects is exemplary. The level of analysis is commendable, because it's thoughtful and accurate which is key.

You cover all the required areas of purpose, technique and effectiveness, making good points and drawing strong conclusions. You also structure it really well. Congratulations, really strong work.",,,,,,
37869,23849,91,86,Merit,,,,,,,
37870,24186,91,86,Merit,,,,,,,
37871,23782,91,86,Merit,,,,,,,
37873,24122,91,86,Merit,,,,,,,
37874,23792,91,86,Merit,,,,,,,
49389,23616,176,512,Merit,,1371125807,,,,,
49391,23616,176,344,Pass,,,,,,,
49393,36309,176,194,Merit,,1359721752,,,,,
49392,36309,176,193,Merit,,1359721749,,,,,
37875,14853,91,86,Distinction,,,,,,,
37876,14923,91,86,Merit,,,,,,,
37877,13634,91,86,Merit,,,,,,,
37878,23751,91,86,Distinction,,,,,,,
37879,23702,91,86,Merit,,,,,,,
49395,36309,176,196,Merit,,,,,,,
37880,23861,91,86,Distinction,,,,,,,
49394,36309,176,195,Merit,,,,,,,
49396,36309,176,197,Merit,,,,,,,
49398,36309,176,506,Pass,,,,,,,
49397,36309,176,505,Pass,,,,,,,
37927,24911,40,491,Distinction,,,,,,,
50407,33408,424,115,Distinction,,1370352505,,,,,
37925,25355,40,491,Merit,,,,,,,
49299,36790,176,512,Pass,,1371125784,,,,,
37922,23151,40,491,Pass,,,,,,,
49298,36790,176,511,Pass,,1371125674,,,,,
49301,36790,176,344,Pass,,1359723362,,,,,
37863,15251,91,86,Distinction,,,,,,,
37864,23858,91,86,Pass,,,,,,,
37865,23845,91,86,Merit,,,,,,,
37866,23705,91,86,Merit,,,,,,,
37867,23826,91,86,Merit,,,,,,,
49385,23616,176,335,Pass,,,,,,,
37868,23771,91,86,Merit,,,,,,,
36752,24992,116,199,,,,,,,,
49386,23616,176,336,Pass,,,,,,,
49388,23616,176,511,Pass,,1371125700,,,,,
49387,23616,176,510,Pass,,,,,,,
113423,47839,409,845,,,,,,,,
37830,24826,12,378,,,,,,,,
36726,25057,116,213,,,,,,,,
37827,25023,12,378,,,,,,,,
36727,25057,116,214,,,,,,,,
36725,25057,116,212,,,,,,,,
36723,25057,116,210,,,,,,,,
36724,25057,116,211,,,,,,,,
36935,23333,143,346,Merit,,,,,,,
36934,23333,143,288,Distinction,,,,,,,
35817,17369,107,176,,,,,,,,
36933,23333,143,285,Distinction,,,,,,,
35288,21004,96,577,Merit,,,,,,,
35814,17369,107,173,,,,,,,,
35813,17369,107,172,,,,,,,,
35812,17369,107,171,,,,,,,,
35811,17369,107,170,,,,,,,,
35810,17369,107,169,,,,,,,,
35289,21096,96,577,Distinction,,,,,,,
83379,47512,505,250,Pass,,,,,,,
35292,21097,96,577,Distinction,,,,,,,
35293,12439,96,577,Distinction,,,,,,,
35294,21055,96,577,Distinction,,,,,,,
107921,42309,476,533,Distinction,,,,,,,
98510,36962,505,346,Distinction,,,,,,,
98458,36962,505,256,Distinction,,,,,,,
107922,42309,476,534,Pass,,,,,,,
83590,39723,505,251,Distinction,,,,,,,
83591,39723,505,252,Merit,,,,,,,
83592,39723,505,253,Merit,,,,,,,
83593,39723,505,254,Pass,,,,,,,
83594,39723,505,255,Distinction,,,,,,,
83595,39723,505,258,Pass,,,,,,,
98498,47512,505,346,Pass,,,,,,,
35235,22202,143,261,Distinction,,,,,,,
35237,22202,143,266,Distinction,,,,,,,
35238,22202,143,268,Distinction,,,,,,,
35239,22202,143,269,,,,,,,,
35785,26322,107,178,,,,,,,,
35240,22202,143,270,Pass,,,,,,,
35332,27788,96,577,Distinction,,,,,,,
35334,20899,96,577,Distinction,,,,,,,
35335,21027,96,577,Distinction,,,,,,,
35336,21012,96,577,Distinction,,,,,,,
35779,26322,107,172,,,,,,,,
35778,26322,107,171,,,,,,,,
35777,26322,107,170,,,,,,,,
35776,26322,107,169,,,,,,,,
35775,26322,107,168,,,,,,,,
49088,17210,178,505,Pass,,,,,,,
35980,23567,107,169,,,,,,,,
35974,23551,107,180,,,,,,,,
35973,23551,107,179,,,,,,,,
35972,23551,107,178,,,,,,,,
35971,23551,107,177,,,,,,,,
35970,23551,107,176,,,,,,,,
35965,23551,107,171,,,,,,,,
60954,45127,50,26,,,,,,,,
35959,23551,107,165,,,,,,,,
35958,23551,107,164,,,,,,,,
35957,23543,107,180,,,,,,,,
35956,23543,107,179,,,,,,,,
35955,23543,107,178,,,,,,,,
35952,23543,107,175,,,,,,,,
35423,33127,96,577,,,,,,,,
35949,23543,107,172,,,,,,,,
35948,23543,107,171,,,,,,,,
35947,23543,107,170,,,,,,,,
35946,23543,107,169,,,,,,,,
35945,23543,107,168,,,,,,,,
35453,17118,107,169,,,,,,,,
35452,17118,107,168,,,,,,,,
35997,25368,116,204,,,,,,,,
35451,17118,107,167,,,,,,,,
35450,17118,107,166,,,,,,,,
35994,25368,116,201,,,,,,,,
35993,25368,116,200,,,,,,,,
35992,25368,116,199,,,,,,,,
35991,23567,107,180,,,,,,,,
35990,23567,107,179,,,,,,,,
35449,17118,107,165,,,,,,,,
35448,17118,107,164,,,,,,,,
35447,19653,96,577,,,,,,,,
35372,33134,96,577,Distinction,,,,,,,
35371,21028,96,577,Distinction,,,,,,,
35862,18482,107,170,,,,,,,,
115381,12587,432,1200,,,,,,,,
35369,32124,96,577,Distinction,,,,,,,
35859,18482,107,167,,,,,,,,
35858,18482,107,166,,,,,,,,
35857,18482,107,165,,,,,,,,
35856,18482,107,164,,,,,,,,
35855,23614,107,180,,,,,,,,
35368,33089,96,577,Distinction,,,,,,,
35367,34219,96,577,Distinction,,,,,,,
60944,45127,405,353,,,,,,,,
108022,46007,116,199,Distinction,,1360191507,,,,,
107987,36328,397,1120,Pass,,1372163913,,,,,
107986,36327,397,1120,,,,,,,,
107985,24338,397,1119,Merit,,1372164001,,,,,
107984,36481,397,1119,Merit,,1372165834,,,,,
107983,36323,397,1119,Distinction,,1371458800,,,,,
107982,36823,397,1119,,,,,,,,
107981,36326,397,1119,Pass,,,,,,,
109343,35094,539,1125,Pass,,1362577820,,,,,
98456,36097,505,256,Merit,,,,,,,
35255,21768,143,261,Distinction,,,,,,,
35257,21768,143,266,Distinction,,,,,,,
35258,21768,143,268,Distinction,,,,,,,
35259,21768,143,269,Distinction,,,,,,,
35800,23537,107,176,,,,,,,,
35260,21768,143,270,Distinction,,,,,,,
35309,21002,96,577,Distinction,,,,,,,
35311,21025,96,577,Pass,,,,,,,
35312,21015,96,577,Pass,,,,,,,
35313,20975,96,577,Distinction,,,,,,,
35794,23537,107,170,,,,,,,,
35793,23537,107,169,,,,,,,,
35792,23537,107,168,,,,,,,,
35791,23537,107,167,,,,,,,,
35790,23537,107,166,,,,,,,,
35363,27750,96,577,Distinction,,,,,,,
35362,33330,96,577,Distinction,,,,,,,
35361,34242,96,577,Distinction,,,,,,,
76871,47325,560,231,,,,,,,,
35845,23614,107,170,,,,,,,,
35359,33215,96,577,Distinction,,,,,,,
35358,35914,96,577,Pass,,,,,,,
35357,22083,96,577,Distinction,,,,,,,
35356,33106,96,577,Distinction,,,,,,,
35355,20956,96,577,Pass,,,,,,,
35839,23614,107,164,,,,,,,,
35838,23511,107,180,,,,,,,,
35837,23511,107,179,,,,,,,,
35836,23511,107,178,,,,,,,,
35835,23511,107,177,,,,,,,,
35471,23425,107,170,,,,,,,,
35470,23425,107,169,,,,,,,,
35469,23425,107,168,,,,,,,,
35468,23425,107,167,,,,,,,,
36025,24999,116,212,,,,,,,,
35467,23425,107,166,,,,,,,,
35466,23425,107,165,,,,,,,,
35465,23425,107,164,,,,,,,,
35464,17118,107,180,,,,,,,,
35463,17118,107,179,,,,,,,,
36019,24999,116,206,,,,,,,,
61123,45645,156,406,,,,,,,,
36017,24999,116,204,,,,,,,,
36016,24999,116,203,,,,,,,,
36015,24999,116,202,,,,,,,,
35480,23425,107,179,,,,,,,,
35479,23425,107,178,,,,,,,,
35478,23425,107,177,,,,,,,,
35477,23425,107,176,,,,,,,,
36040,25035,116,207,,,,,,,,
35476,23425,107,175,,,,,,,,
35475,23425,107,174,,,,,,,,
35474,23425,107,173,,,,,,,,
35473,23425,107,172,,,,,,,,
35472,23425,107,171,,,,,,,,
36034,25035,116,201,,,,,,,,
36033,25035,116,200,,,,,,,,
36032,25035,116,199,,,,,,,,
61080,24793,116,769,,,,,,,,
36030,24999,116,217,,,,,,,,
35489,25416,107,171,,,,,,,,
35488,25416,107,170,,,,,,,,
36057,24820,116,204,,,,,,,,
35487,25416,107,169,,,,,,,,
35486,25416,107,168,,,,,,,,
36054,24820,116,201,,,,,,,,
36053,24820,116,200,,,,,,,,
36052,24820,116,199,,,,,,,,
61079,25268,116,769,,,,,,,,
36050,25035,116,217,,,,,,,,
35485,25416,107,167,,,,,,,,
35484,25416,107,166,,,,,,,,
35483,25416,107,165,,,,,,,,
35482,25416,107,164,,,,,,,,
35481,23425,107,180,,,,,,,,
35381,33095,96,577,Distinction,,,,,,,
35380,33058,96,577,,,,,,,,
35379,33289,96,577,,,,,,,,
35378,33029,96,577,Distinction,,,,,,,
35875,25365,107,166,,,,,,,,
35377,33415,96,577,Distinction,,,,,,,
35376,33113,96,577,Pass,,,,,,,
35375,33206,96,577,Distinction,,,,,,,
35374,32999,96,577,,,,,,,,
35373,33053,96,577,Distinction,,,,,,,
35869,18482,107,177,,,,,,,,
35868,18482,107,176,,,,,,,,
35867,18482,107,175,,,,,,,,
35866,18482,107,174,,,,,,,,
35865,18482,107,173,,,,,,,,
35462,17118,107,178,,,,,,,,
35461,17118,107,177,,,,,,,,
35460,17118,107,176,,,,,,,,
35459,17118,107,175,,,,,,,,
36010,25368,116,217,,,,,,,,
35458,17118,107,174,,,,,,,,
35457,17118,107,173,,,,,,,,
35456,17118,107,172,,,,,,,,
35455,17118,107,171,,,,,,,,
35454,17118,107,170,,,,,,,,
36004,25368,116,211,,,,,,,,
36003,25368,116,210,,,,,,,,
36002,25368,116,209,,,,,,,,
36001,25368,116,208,,,,,,,,
36000,25368,116,207,,,,,,,,
103110,21323,30,930,Distinction,,,,,,,
103109,21197,30,930,,,,,,,,
103108,21311,30,930,Pass,,,,,,,
103107,21322,30,930,Distinction,,,,,,,
103106,33323,30,930,Merit,,,,,,,
103105,27768,30,930,Distinction,,,,,,,
103103,21381,30,930,Pass,,,,,,,
103104,33096,30,930,Pass,,,,,,,
98468,42413,505,256,Merit,,,,,,,
83579,36110,505,250,Merit,,,,,,,
35399,18098,96,577,Distinction,,,,,,,
35398,33572,96,577,Distinction,,,,,,,
35907,25417,107,164,,,,,,,,
35397,21040,96,577,Distinction,,,,,,,
35396,33719,96,577,Distinction,,,,,,,
35904,23538,107,178,,,,,,,,
35903,23538,107,177,,,,,,,,
35902,23538,107,176,,,,,,,,
35901,23538,107,175,,,,,,,,
35900,23538,107,174,,,,,,,,
35395,33147,96,577,Distinction,,,,,,,
35394,33094,96,577,Distinction,,,,,,,
60981,45160,471,661,,,,,,,,
35392,33166,96,577,Distinction,,,,,,,
35391,35988,96,577,Distinction,,,,,,,
35408,33042,96,577,Distinction,,,,,,,
110124,24722,533,839,,,,,,,,
35922,25417,107,179,,,,,,,,
